,country,year,adjcov,unadjcov,netden,totden,barglev2,coninv,govin,barglev1,confed1,confed2,confed3,confed4,confed5,confed6,confed7,confed8,conmem1,conmem2,conmem3,conmem5,unaffmem,conmem4,conmem6,conmem7,conmem8,con11,con12,con13,con14,con21,con22,con23,con24,nat11,nat12,nat13,nat14,nat15,nat21,nat22,nat23,nat24,nat25,emconv1,emconv2,emconv3,emconv4,emconv5,emafv1,emafv2,emafv3,emafv4,emafv5,contot,herf,apphrf1,apphrf2,apphrf3,apphrf4,apphrfwt,apphrfr1,apphrfr2,apphrfr3,apphrfr4,conshre,apphrfbl
700,JPN,1972,NA,NA,0.335942358,33.59308243,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4266835,NA,2225928,72891,4081099,1392703,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7958357,0.396390527,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669411242,NA
701,JPN,1973,NA,NA,0.328571439,32.85673141,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4341265,NA,2277883,70041,4419557,1374344,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8063533,0.398782462,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666526258,NA
702,JPN,1974,NA,NA,0.335902959,33.58975601,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4457387,NA,2312513,71375,4614229,1401148,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8242423,0.400137037,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66141516,NA
703,JPN,1975,NA,NA,0.336091816,33.61025238,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4573313,NA,2266087,69678,4704913,1369294,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8278372,0.40755254,0.09614829,NA,0.090805233,NA,0.09437798,0.096148282,0.09080524,NA,NA,0.657514632,0.09437798
704,JPN,1976,NA,NA,0.327546477,32.7539444,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4578911,NA,2208863,66163,4690237,1354183,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8208120,0.410900444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656191289,NA
705,JPN,1977,NA,NA,0.320623875,32.06241989,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4556567,NA,2210240,64519,4659644,1330089,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8161415,0.411669433,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6562199,NA
706,JPN,1978,NA,NA,0.315651298,31.56469345,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4525237,NA,2181810,61270,4679367,1320798,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8089115,0.412421912,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653252602,NA
707,JPN,1979,NA,NA,0.308264464,30.82583427,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4552907,NA,2146567,63248,4593362,1337180,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8099902,0.413495183,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658060193,NA
708,JPN,1980,28,25,0.302790701,30.27971077,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4550522,NA,2161786,62286,4626551,1357979,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8132573,0.411688447,0.108492315,NA,0.084180363,NA,0.100662336,0.108492315,0.084180363,NA,NA,0.657482505,0.100662336
709,JPN,1981,NA,NA,0.29956761,29.95741081,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4568826,NA,2181903,63997,4663367,1391346,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8206072,0.409488678,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657998085,NA
710,JPN,1982,NA,NA,0.295843184,29.58320427,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4550279,NA,2196641,64367,4683278,1438876,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8250163,0.405563802,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658667803,NA
711,JPN,1983,NA,NA,0.286892772,28.68819809,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4508376,NA,2193232,64016,4839295,1480325,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8245949,0.40195471,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658646822,NA
712,JPN,1984,NA,NA,0.281608671,28.16031456,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4431112,NA,2176964,60337,4836264,1512352,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8180765,0.398428231,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656364381,NA
713,JPN,1985,NA,NA,0.277869761,27.78591919,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4364831,NA,2160602,60585,4820563,1557173,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8143191,0.394326568,0.117946073,NA,0.090157963,NA,0.108745299,0.117946073,0.090157963,NA,NA,0.655782044,0.108745299
714,JPN,1986,NA,NA,0.271513432,27.15101814,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4270044,NA,2129180,61885,4819622,1599152,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8060261,0.38985154,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653030634,NA
715,JPN,1987,NA,NA,0.266724616,26.67233086,3,3,4,2,Sohyo,.a,Domei,Cyuritsu,Shinsanb,.a,.a,.a,4074774,NA,2102893,66293,4992945,1646060,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7890020,0.381348252,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642931819,NA
716,JPN,1988,NA,NA,0.260536969,26.05417252,3,3,4,2,Sohyo,Rengo,.a,.a,Shinsanb,.a,.a,.a,3977091,5323150,NA,56361,4166889,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9356602,0.504378915,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765227079,NA
717,JPN,1989,NA,NA,0.253619581,25.36200523,3,3,4,2,Sohyo,Rengo,.a,.a,.a,.a,.a,.a,3907126,5445297,NA,NA,4138441,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9352423,0.51352483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764897823,NA
718,JPN,1990,23,21,0.246830344,24.68204689,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7613517,NA,NA,3896145,NA,835005,290311,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8738833,0.769272089,NA,0.043243218,NA,NA,0.043243218,0.043243218,NA,NA,NA,0.712530196,0.043243218
719,JPN,1991,NA,NA,0.24128066,24.1270771,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7615448,NA,NA,3871918,NA,840237,298994,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8754679,0.767054617,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706222296,NA
720,JPN,1992,NA,NA,0.238376737,23.83708572,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7642485,NA,NA,3992774,NA,858578,296240,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8797303,0.765351415,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701500654,NA
124,JPN,1993,NA,NA,0.235897914,NA,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7819065,NA,NA,3944160,NA,855882,29992,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8704939,0.816501796,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687404752,NA
125,JPN,1994,NA,NA,0.23395358,NA,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7823352,NA,NA,3968552,NA,856883,297939,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8978174,0.769503653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,JPN,1995,NA,NA,0.230476886,NA,3,3,4,2,.a,Rengo,.a,.a,.a,.a,.a,.a,NA,7725317,NA,NA,3972472,NA,859925,273888,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8859130,0.770792305,NA,0.043970905,NA,NA,0.013879644,0.043970905,NA,NA,NA,NA,0.043970905
127,JPN,1996,18,17,0.224463671,NA,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7869257,NA,NA,NA,NA,1440000,281352,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9590609,0.69665277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,JPN,1997,NA,NA,0.218555421,NA,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7813830,NA,NA,NA,NA,1500000,274752,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9588582,0.689371407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,JPN,1998,NA,NA,0.214149103,NA,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7683372,NA,NA,NA,NA,1530769,269684,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9483825,0.683213055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,JPN,1999,NA,NA,0.209366143,NA,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7589095,NA,NA,NA,NA,1520146,265224,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9374465,0.682466388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,JPN,2000,NA,NA,0.203294575,NA,3,3,4,2,.a,Rengo,.a,.a,.a,Zenroren,Zenrokyo,.a,NA,7448441,NA,NA,NA,NA,1500440,261117,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9209998,0.681396008,NA,0.045287393,NA,NA,0.060948774,0.045287393,0.078398675,0.407423109,NA,NA,0.045287393
721,JPN,2001,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,7292651,NA,NA,NA,NA,1390117,250326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8933094,0.691450238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,JPN,2002,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,7183913,NA,NA,NA,NA,1362998,171623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8718534,0.703773558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,JPN,2003,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,6936340,NA,NA,NA,NA,1328817,166324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8431481,0.702016056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,JPN,2004,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,6797592,NA,NA,NA,NA,1296604,160196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8254392,0.703223169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,JPN,2005,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,1280608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,NLD,1993,NA,NA,0.237065509,27.89999962,4,9,6,3,.a,.a,FNV,CNV,VHP,.a,.a,.a,NA,NA,1096300,144252,NA,326926,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1567478,0.54113549,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852029145,NA
141,NLD,1994,NA,NA,0.241876677,28.20000076,4,9,6,3,.a,.a,FNV,CNV,VHP,.a,.a,.a,NA,NA,1125700,156000,NA,338489,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1620189,0.535658896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,NLD,1995,NA,NA,0.236712754,28.39999962,3,9,6,2,.a,.a,FNV,CNV,VHP,.a,.a,.a,NA,NA,1152900,159000,NA,348400,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1660300,0.535385609,NA,NA,0.151265591,NA,0.071338423,0.151265591,NA,NA,NA,NA,NA
143,NLD,1996,82,82,0.23306562,28,3,3,6,2,.a,.a,FNV,CNV,VHP,.a,.a,.a,NA,NA,1189400,162000,NA,329435,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1680835,0.548435628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,NLD,1997,NA,NA,0.235941678,27.10000038,3,3,6,2,.a,.a,FNV,CNV,VHP,.a,.a,.a,NA,NA,1219800,161000,NA,330658,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1711458,0.554154575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NLD,1998,NA,NA,0.234601974,NA,4,NA,NA,3,.a,.a,FNV,CNV,VHP,.a,.a,.a,NA,NA,1230300,186000,NA,335798,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1752098,0.541067421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,NLD,1999,NA,NA,0.23682341,NA,3,NA,NA,2,.a,.a,FNV,CNV,VHP,.a,.a,.a,NA,NA,1237610,219000,NA,358710,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1815320,0.518395126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,NLD,2000,NA,NA,0.223507836,NA,3,NA,NA,2,.a,.a,FNV,CNV,VHP,.a,.a,.a,NA,NA,1233913,207000,NA,358861,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1799774,0.523023784,NA,NA,0.262777418,0.158945829,0.255213499,0.262777418,0.158945829,0.377017885,NA,NA,0.239383578
726,NOR,1948,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NOR,1949,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NOR,1950,NA,NA,0.442125231,50.09999847,5,5,10,4,LO,.a,.a,.a,.a,.a,.a,.a,488442,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,488442,1,0.045638271,NA,NA,NA,0.045638271,0.045638271,NA,NA,NA,1,0.045638271
729,NOR,1951,NA,NA,0.45445919,51.20000076,5,5,12,4,LO,.a,.a,.a,.a,.a,.a,.a,503397,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,503397,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
730,NOR,1952,NA,NA,0.458646625,52.20000076,4,5,12,3,LO,.a,.a,.a,.a,.a,.a,.a,515593,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,515593,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
731,NOR,1953,NA,NA,0.462255359,52.59999847,4,5,10,3,LO,.a,.a,.a,.a,.a,.a,.a,526019,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,526019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
732,NOR,1954,NA,NA,0.467220694,53,5,5,5,4,LO,.a,.a,.a,.a,.a,.a,.a,538587,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,538587,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
733,NOR,1955,NA,NA,0.464285702,52.70000076,5,5,5,4,LO,.a,.a,.a,.a,.a,.a,.a,542105,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,542105,1,0.043696955,NA,NA,NA,0.043696955,0.043696955,NA,NA,NA,1,0.043696955
734,NOR,1956,NA,NA,0.537421107,56.20000076,4,5,5,3,LO,.a,.a,.a,.a,.a,.a,.a,545416,NA,NA,NA,104900,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,545416,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853856146,NA
735,NOR,1957,NA,NA,0.538048327,55.90000153,4,5,5,3,LO,.a,.a,.a,.a,.a,.a,.a,540878,NA,NA,NA,118800,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,540878,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836084306,NA
736,NOR,1958,NA,NA,0.541480839,57.20000076,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,543513,NA,NA,NA,126200,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,543513,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828726768,NA
737,NOR,1959,NA,NA,0.535398245,56.40000153,5,10,12,4,LO,.a,.a,.a,.a,.a,.a,.a,541408,NA,NA,NA,128600,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,541408,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825228989,NA
738,NOR,1960,NA,NA,0.590132833,56.40000153,5,10,12,4,LO,.a,.a,.a,.a,.a,.a,.a,541549,NA,NA,NA,133700,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,541549,1,0.046989139,NA,NA,NA,0.046989143,0.046989143,NA,NA,NA,0.819250286,0.046989143
739,NOR,1961,NA,NA,0.600373507,57.40000153,4,5,5,3,LO,.a,.a,.a,.a,.a,.a,.a,562019,NA,NA,NA,131500,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,562019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825823307,NA
740,NOR,1962,NA,NA,0.590783417,57.20000076,4,5,5,3,LO,.a,.a,.a,.a,.a,.a,.a,565062,NA,NA,NA,138100,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,565062,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820719361,NA
741,NOR,1963,NA,NA,0.590493619,57,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,568630,NA,NA,NA,142000,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,568630,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816346169,NA
742,NOR,1964,NA,NA,0.584990978,57.09999847,5,10,12,4,LO,.a,.a,.a,.a,.a,.a,.a,570953,NA,NA,NA,154700,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,570953,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.813180864,NA
743,NOR,1965,NA,NA,0.583556771,57.09999847,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,574295,NA,NA,NA,151700,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,574295,1,0.050446056,NA,NA,NA,0.050446056,0.050446056,NA,NA,NA,0.809186459,0.050446056
744,NOR,1966,NA,NA,0.575596809,57,5,10,12,4,LO,.a,.a,.a,.a,.a,.a,.a,574030,NA,NA,NA,154200,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,574030,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806942701,NA
745,NOR,1967,NA,NA,0.570807993,56.90000153,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,570210,NA,NA,NA,165700,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,570210,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794324756,NA
746,NOR,1968,NA,NA,0.56458509,57.20000076,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,574113,NA,NA,NA,175300,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,574113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78768301,NA
747,NOR,1969,NA,NA,0.564448178,57.20000076,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,582289,NA,NA,NA,178900,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,582289,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786735654,NA
748,NOR,1970,NA,NA,0.562139928,57.40000153,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,594359,NA,NA,NA,187400,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,594359,1,0.059778228,NA,NA,NA,0.059778228,0.059778228,NA,NA,NA,0.782886744,0.059778228
749,NOR,1971,NA,NA,0.519702613,57.09999847,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,601920,NA,NA,NA,198800,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,601920,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774898171,NA
750,NOR,1972,NA,NA,0.508683085,56.79999924,5,10,5,4,LO,.a,.a,.a,.a,.a,.a,.a,603742,NA,NA,NA,207100,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,603742,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76707828,NA
751,NOR,1973,NA,NA,0.52189517,57.90000153,5,10,10,4,LO,.a,.a,.a,.a,.a,.a,.a,613803,NA,NA,NA,218900,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,613803,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761017203,NA
